loc,length,bug type,approach
198,4,Overflow-Underflow,code snippet injection
753,8,Overflow-Underflow,code snippet injection
724,8,Overflow-Underflow,code snippet injection
708,10,Overflow-Underflow,code snippet injection
684,4,Overflow-Underflow,code snippet injection
668,8,Overflow-Underflow,code snippet injection
640,10,Overflow-Underflow,code snippet injection
613,4,Overflow-Underflow,code snippet injection
584,10,Overflow-Underflow,code snippet injection
563,4,Overflow-Underflow,code snippet injection
535,10,Overflow-Underflow,code snippet injection
519,4,Overflow-Underflow,code snippet injection
508,4,Overflow-Underflow,code snippet injection
487,8,Overflow-Underflow,code snippet injection
476,4,Overflow-Underflow,code snippet injection
465,4,Overflow-Underflow,code snippet injection
444,4,Overflow-Underflow,code snippet injection
432,4,Overflow-Underflow,code snippet injection
419,4,Overflow-Underflow,code snippet injection
273,8,Overflow-Underflow,code snippet injection
253,10,Overflow-Underflow,code snippet injection
229,4,Overflow-Underflow,code snippet injection
212,10,Overflow-Underflow,code snippet injection
169,8,Overflow-Underflow,code snippet injection
156,8,Overflow-Underflow,code snippet injection
397,8,Overflow-Underflow,code snippet injection
392,4,Overflow-Underflow,code snippet injection
387,4,Overflow-Underflow,code snippet injection
381,4,Overflow-Underflow,code snippet injection
371,8,Overflow-Underflow,code snippet injection
361,8,Overflow-Underflow,code snippet injection
192,4,Overflow-Underflow,code snippet injection
