loc,length,bug type,approach
743,4,Overflow-Underflow,code snippet injection
734,8,Overflow-Underflow,code snippet injection
637,8,Overflow-Underflow,code snippet injection
626,10,Overflow-Underflow,code snippet injection
506,4,Overflow-Underflow,code snippet injection
497,8,Overflow-Underflow,code snippet injection
952,10,Overflow-Underflow,code snippet injection
944,4,Overflow-Underflow,code snippet injection
930,10,Overflow-Underflow,code snippet injection
922,4,Overflow-Underflow,code snippet injection
908,10,Overflow-Underflow,code snippet injection
897,4,Overflow-Underflow,code snippet injection
883,4,Overflow-Underflow,code snippet injection
868,8,Overflow-Underflow,code snippet injection
818,4,Overflow-Underflow,code snippet injection
806,4,Overflow-Underflow,code snippet injection
794,4,Overflow-Underflow,code snippet injection
766,4,Overflow-Underflow,code snippet injection
755,4,Overflow-Underflow,code snippet injection
719,8,Overflow-Underflow,code snippet injection
704,10,Overflow-Underflow,code snippet injection
695,4,Overflow-Underflow,code snippet injection
681,10,Overflow-Underflow,code snippet injection
669,8,Overflow-Underflow,code snippet injection
652,8,Overflow-Underflow,code snippet injection
607,8,Overflow-Underflow,code snippet injection
595,4,Overflow-Underflow,code snippet injection
572,4,Overflow-Underflow,code snippet injection
563,4,Overflow-Underflow,code snippet injection
550,8,Overflow-Underflow,code snippet injection
538,8,Overflow-Underflow,code snippet injection
530,4,Overflow-Underflow,code snippet injection
517,4,Overflow-Underflow,code snippet injection
437,10,Overflow-Underflow,code snippet injection
425,4,Overflow-Underflow,code snippet injection
406,10,Overflow-Underflow,code snippet injection
378,10,Overflow-Underflow,code snippet injection
360,4,Overflow-Underflow,code snippet injection
342,4,Overflow-Underflow,code snippet injection
317,10,Overflow-Underflow,code snippet injection
