loc,length,bug type,approach
1076,4,Overflow-Underflow,code snippet injection
1067,8,Overflow-Underflow,code snippet injection
498,8,Overflow-Underflow,code snippet injection
1301,10,Overflow-Underflow,code snippet injection
1286,4,Overflow-Underflow,code snippet injection
1262,8,Overflow-Underflow,code snippet injection
1237,10,Overflow-Underflow,code snippet injection
1229,4,Overflow-Underflow,code snippet injection
1199,10,Overflow-Underflow,code snippet injection
1187,4,Overflow-Underflow,code snippet injection
1163,10,Overflow-Underflow,code snippet injection
1144,4,Overflow-Underflow,code snippet injection
1107,4,Overflow-Underflow,code snippet injection
1095,8,Overflow-Underflow,code snippet injection
1002,4,Overflow-Underflow,code snippet injection
991,4,Overflow-Underflow,code snippet injection
971,4,Overflow-Underflow,code snippet injection
956,4,Overflow-Underflow,code snippet injection
931,4,Overflow-Underflow,code snippet injection
902,8,Overflow-Underflow,code snippet injection
873,10,Overflow-Underflow,code snippet injection
844,4,Overflow-Underflow,code snippet injection
815,10,Overflow-Underflow,code snippet injection
790,8,Overflow-Underflow,code snippet injection
764,8,Overflow-Underflow,code snippet injection
744,8,Overflow-Underflow,code snippet injection
733,4,Overflow-Underflow,code snippet injection
716,4,Overflow-Underflow,code snippet injection
705,4,Overflow-Underflow,code snippet injection
690,8,Overflow-Underflow,code snippet injection
665,8,Overflow-Underflow,code snippet injection
653,4,Overflow-Underflow,code snippet injection
642,4,Overflow-Underflow,code snippet injection
577,10,Overflow-Underflow,code snippet injection
563,4,Overflow-Underflow,code snippet injection
533,10,Overflow-Underflow,code snippet injection
516,10,Overflow-Underflow,code snippet injection
37,4,Overflow-Underflow,code snippet injection
28,4,Overflow-Underflow,code snippet injection
1055,10,Overflow-Underflow,code snippet injection
