loc,length,bug type,approach
1009,4,Overflow-Underflow,code snippet injection
1000,8,Overflow-Underflow,code snippet injection
991,8,Overflow-Underflow,code snippet injection
639,10,Overflow-Underflow,code snippet injection
1636,4,Overflow-Underflow,code snippet injection
1620,8,Overflow-Underflow,code snippet injection
1601,10,Overflow-Underflow,code snippet injection
1589,4,Overflow-Underflow,code snippet injection
1572,10,Overflow-Underflow,code snippet injection
1548,4,Overflow-Underflow,code snippet injection
1530,10,Overflow-Underflow,code snippet injection
1509,4,Overflow-Underflow,code snippet injection
1497,4,Overflow-Underflow,code snippet injection
1476,8,Overflow-Underflow,code snippet injection
1464,4,Overflow-Underflow,code snippet injection
1452,4,Overflow-Underflow,code snippet injection
1425,4,Overflow-Underflow,code snippet injection
1413,4,Overflow-Underflow,code snippet injection
1402,4,Overflow-Underflow,code snippet injection
1376,8,Overflow-Underflow,code snippet injection
1357,10,Overflow-Underflow,code snippet injection
1352,4,Overflow-Underflow,code snippet injection
1341,10,Overflow-Underflow,code snippet injection
1332,8,Overflow-Underflow,code snippet injection
1323,8,Overflow-Underflow,code snippet injection
1313,8,Overflow-Underflow,code snippet injection
1287,4,Overflow-Underflow,code snippet injection
1274,4,Overflow-Underflow,code snippet injection
1244,4,Overflow-Underflow,code snippet injection
1227,8,Overflow-Underflow,code snippet injection
1206,8,Overflow-Underflow,code snippet injection
1194,4,Overflow-Underflow,code snippet injection
1171,4,Overflow-Underflow,code snippet injection
1126,10,Overflow-Underflow,code snippet injection
1113,4,Overflow-Underflow,code snippet injection
1069,10,Overflow-Underflow,code snippet injection
1050,10,Overflow-Underflow,code snippet injection
1037,4,Overflow-Underflow,code snippet injection
971,4,Overflow-Underflow,code snippet injection
947,10,Overflow-Underflow,code snippet injection
