loc,length,bug type,approach
394,4,Overflow-Underflow,code snippet injection
385,8,Overflow-Underflow,code snippet injection
376,8,Overflow-Underflow,code snippet injection
365,10,Overflow-Underflow,code snippet injection
360,4,Overflow-Underflow,code snippet injection
351,8,Overflow-Underflow,code snippet injection
340,10,Overflow-Underflow,code snippet injection
335,4,Overflow-Underflow,code snippet injection
324,10,Overflow-Underflow,code snippet injection
1252,4,Overflow-Underflow,code snippet injection
1233,10,Overflow-Underflow,code snippet injection
1221,4,Overflow-Underflow,code snippet injection
1212,4,Overflow-Underflow,code snippet injection
1178,8,Overflow-Underflow,code snippet injection
1152,4,Overflow-Underflow,code snippet injection
1110,4,Overflow-Underflow,code snippet injection
1069,4,Overflow-Underflow,code snippet injection
984,4,Overflow-Underflow,code snippet injection
896,4,Overflow-Underflow,code snippet injection
854,8,Overflow-Underflow,code snippet injection
810,10,Overflow-Underflow,code snippet injection
764,4,Overflow-Underflow,code snippet injection
685,10,Overflow-Underflow,code snippet injection
590,8,Overflow-Underflow,code snippet injection
456,8,Overflow-Underflow,code snippet injection
412,8,Overflow-Underflow,code snippet injection
316,4,Overflow-Underflow,code snippet injection
311,4,Overflow-Underflow,code snippet injection
306,4,Overflow-Underflow,code snippet injection
297,8,Overflow-Underflow,code snippet injection
288,8,Overflow-Underflow,code snippet injection
281,4,Overflow-Underflow,code snippet injection
276,4,Overflow-Underflow,code snippet injection
265,10,Overflow-Underflow,code snippet injection
260,4,Overflow-Underflow,code snippet injection
248,10,Overflow-Underflow,code snippet injection
237,10,Overflow-Underflow,code snippet injection
226,4,Overflow-Underflow,code snippet injection
221,4,Overflow-Underflow,code snippet injection
210,10,Overflow-Underflow,code snippet injection
