loc,length,bug type,approach
529,4,Overflow-Underflow,code snippet injection
520,8,Overflow-Underflow,code snippet injection
506,8,Overflow-Underflow,code snippet injection
344,10,Overflow-Underflow,code snippet injection
339,4,Overflow-Underflow,code snippet injection
157,8,Overflow-Underflow,code snippet injection
118,10,Overflow-Underflow,code snippet injection
53,4,Overflow-Underflow,code snippet injection
631,10,Overflow-Underflow,code snippet injection
624,4,Overflow-Underflow,code snippet injection
603,10,Overflow-Underflow,code snippet injection
590,4,Overflow-Underflow,code snippet injection
582,4,Overflow-Underflow,code snippet injection
570,8,Overflow-Underflow,code snippet injection
561,4,Overflow-Underflow,code snippet injection
549,4,Overflow-Underflow,code snippet injection
497,4,Overflow-Underflow,code snippet injection
463,4,Overflow-Underflow,code snippet injection
455,4,Overflow-Underflow,code snippet injection
443,8,Overflow-Underflow,code snippet injection
425,10,Overflow-Underflow,code snippet injection
417,4,Overflow-Underflow,code snippet injection
399,10,Overflow-Underflow,code snippet injection
383,8,Overflow-Underflow,code snippet injection
323,8,Overflow-Underflow,code snippet injection
304,8,Overflow-Underflow,code snippet injection
288,4,Overflow-Underflow,code snippet injection
274,4,Overflow-Underflow,code snippet injection
254,4,Overflow-Underflow,code snippet injection
214,8,Overflow-Underflow,code snippet injection
197,8,Overflow-Underflow,code snippet injection
157,4,Overflow-Underflow,code snippet injection
152,4,Overflow-Underflow,code snippet injection
141,10,Overflow-Underflow,code snippet injection
118,4,Overflow-Underflow,code snippet injection
107,10,Overflow-Underflow,code snippet injection
89,10,Overflow-Underflow,code snippet injection
67,4,Overflow-Underflow,code snippet injection
536,4,Overflow-Underflow,code snippet injection
473,10,Overflow-Underflow,code snippet injection
