loc,length,bug type,approach
1182,4,Overflow-Underflow,code snippet injection
1172,8,Overflow-Underflow,code snippet injection
1109,8,Overflow-Underflow,code snippet injection
1083,10,Overflow-Underflow,code snippet injection
1048,4,Overflow-Underflow,code snippet injection
1479,8,Overflow-Underflow,code snippet injection
1465,10,Overflow-Underflow,code snippet injection
1454,4,Overflow-Underflow,code snippet injection
1440,10,Overflow-Underflow,code snippet injection
1432,4,Overflow-Underflow,code snippet injection
1408,10,Overflow-Underflow,code snippet injection
1394,4,Overflow-Underflow,code snippet injection
1376,4,Overflow-Underflow,code snippet injection
1357,8,Overflow-Underflow,code snippet injection
1346,4,Overflow-Underflow,code snippet injection
1338,4,Overflow-Underflow,code snippet injection
1330,4,Overflow-Underflow,code snippet injection
1322,4,Overflow-Underflow,code snippet injection
1313,4,Overflow-Underflow,code snippet injection
1259,8,Overflow-Underflow,code snippet injection
1238,10,Overflow-Underflow,code snippet injection
1230,4,Overflow-Underflow,code snippet injection
1211,10,Overflow-Underflow,code snippet injection
1189,8,Overflow-Underflow,code snippet injection
1149,8,Overflow-Underflow,code snippet injection
1127,8,Overflow-Underflow,code snippet injection
1104,4,Overflow-Underflow,code snippet injection
1078,4,Overflow-Underflow,code snippet injection
1063,4,Overflow-Underflow,code snippet injection
1039,8,Overflow-Underflow,code snippet injection
1017,8,Overflow-Underflow,code snippet injection
840,4,Overflow-Underflow,code snippet injection
812,4,Overflow-Underflow,code snippet injection
781,10,Overflow-Underflow,code snippet injection
749,4,Overflow-Underflow,code snippet injection
700,10,Overflow-Underflow,code snippet injection
653,10,Overflow-Underflow,code snippet injection
641,4,Overflow-Underflow,code snippet injection
625,4,Overflow-Underflow,code snippet injection
596,10,Overflow-Underflow,code snippet injection
