loc,length,bug type,approach
174,4,Overflow-Underflow,code snippet injection
165,8,Overflow-Underflow,code snippet injection
156,8,Overflow-Underflow,code snippet injection
428,10,Overflow-Underflow,code snippet injection
416,4,Overflow-Underflow,code snippet injection
403,8,Overflow-Underflow,code snippet injection
381,10,Overflow-Underflow,code snippet injection
369,4,Overflow-Underflow,code snippet injection
354,10,Overflow-Underflow,code snippet injection
345,4,Overflow-Underflow,code snippet injection
327,10,Overflow-Underflow,code snippet injection
316,4,Overflow-Underflow,code snippet injection
307,4,Overflow-Underflow,code snippet injection
288,8,Overflow-Underflow,code snippet injection
277,4,Overflow-Underflow,code snippet injection
263,4,Overflow-Underflow,code snippet injection
254,4,Overflow-Underflow,code snippet injection
245,4,Overflow-Underflow,code snippet injection
150,4,Overflow-Underflow,code snippet injection
128,8,Overflow-Underflow,code snippet injection
114,10,Overflow-Underflow,code snippet injection
235,4,Overflow-Underflow,code snippet injection
222,10,Overflow-Underflow,code snippet injection
211,8,Overflow-Underflow,code snippet injection
202,8,Overflow-Underflow,code snippet injection
191,8,Overflow-Underflow,code snippet injection
186,4,Overflow-Underflow,code snippet injection
181,4,Overflow-Underflow,code snippet injection
102,4,Overflow-Underflow,code snippet injection
93,8,Overflow-Underflow,code snippet injection
