loc,length,bug type,approach
1569,4,Overflow-Underflow,code snippet injection
1560,8,Overflow-Underflow,code snippet injection
1551,8,Overflow-Underflow,code snippet injection
1227,10,Overflow-Underflow,code snippet injection
1220,4,Overflow-Underflow,code snippet injection
738,8,Overflow-Underflow,code snippet injection
1866,10,Overflow-Underflow,code snippet injection
1857,4,Overflow-Underflow,code snippet injection
1839,10,Overflow-Underflow,code snippet injection
1825,4,Overflow-Underflow,code snippet injection
1805,10,Overflow-Underflow,code snippet injection
1791,4,Overflow-Underflow,code snippet injection
1773,4,Overflow-Underflow,code snippet injection
1750,8,Overflow-Underflow,code snippet injection
1726,4,Overflow-Underflow,code snippet injection
1714,4,Overflow-Underflow,code snippet injection
1696,4,Overflow-Underflow,code snippet injection
1660,4,Overflow-Underflow,code snippet injection
1644,4,Overflow-Underflow,code snippet injection
1631,8,Overflow-Underflow,code snippet injection
1596,10,Overflow-Underflow,code snippet injection
1588,4,Overflow-Underflow,code snippet injection
1468,10,Overflow-Underflow,code snippet injection
1454,8,Overflow-Underflow,code snippet injection
1441,8,Overflow-Underflow,code snippet injection
1393,8,Overflow-Underflow,code snippet injection
1377,4,Overflow-Underflow,code snippet injection
1262,4,Overflow-Underflow,code snippet injection
1250,4,Overflow-Underflow,code snippet injection
1180,8,Overflow-Underflow,code snippet injection
1156,8,Overflow-Underflow,code snippet injection
1136,4,Overflow-Underflow,code snippet injection
1121,4,Overflow-Underflow,code snippet injection
1090,10,Overflow-Underflow,code snippet injection
1065,4,Overflow-Underflow,code snippet injection
1036,10,Overflow-Underflow,code snippet injection
1001,10,Overflow-Underflow,code snippet injection
978,4,Overflow-Underflow,code snippet injection
957,4,Overflow-Underflow,code snippet injection
929,10,Overflow-Underflow,code snippet injection
