loc,length,bug type,approach
333,4,Overflow-Underflow,code snippet injection
69,8,Overflow-Underflow,code snippet injection
24,8,Overflow-Underflow,code snippet injection
530,10,Overflow-Underflow,code snippet injection
522,4,Overflow-Underflow,code snippet injection
495,8,Overflow-Underflow,code snippet injection
478,10,Overflow-Underflow,code snippet injection
470,4,Overflow-Underflow,code snippet injection
450,10,Overflow-Underflow,code snippet injection
442,4,Overflow-Underflow,code snippet injection
422,10,Overflow-Underflow,code snippet injection
414,4,Overflow-Underflow,code snippet injection
381,4,Overflow-Underflow,code snippet injection
324,8,Overflow-Underflow,code snippet injection
300,4,Overflow-Underflow,code snippet injection
279,4,Overflow-Underflow,code snippet injection
252,4,Overflow-Underflow,code snippet injection
238,4,Overflow-Underflow,code snippet injection
216,4,Overflow-Underflow,code snippet injection
166,8,Overflow-Underflow,code snippet injection
147,10,Overflow-Underflow,code snippet injection
69,4,Overflow-Underflow,code snippet injection
58,10,Overflow-Underflow,code snippet injection
49,8,Overflow-Underflow,code snippet injection
24,8,Overflow-Underflow,code snippet injection
15,8,Overflow-Underflow,code snippet injection
461,4,Overflow-Underflow,code snippet injection
433,4,Overflow-Underflow,code snippet injection
405,4,Overflow-Underflow,code snippet injection
392,8,Overflow-Underflow,code snippet injection
367,8,Overflow-Underflow,code snippet injection
361,4,Overflow-Underflow,code snippet injection
355,4,Overflow-Underflow,code snippet injection
343,10,Overflow-Underflow,code snippet injection
266,4,Overflow-Underflow,code snippet injection
186,10,Overflow-Underflow,code snippet injection
124,10,Overflow-Underflow,code snippet injection
9,4,Overflow-Underflow,code snippet injection
