loc,length,bug type,approach
765,4,Overflow-Underflow,code snippet injection
756,8,Overflow-Underflow,code snippet injection
747,8,Overflow-Underflow,code snippet injection
736,10,Overflow-Underflow,code snippet injection
731,4,Overflow-Underflow,code snippet injection
721,8,Overflow-Underflow,code snippet injection
705,10,Overflow-Underflow,code snippet injection
695,4,Overflow-Underflow,code snippet injection
400,10,Overflow-Underflow,code snippet injection
1977,4,Overflow-Underflow,code snippet injection
1931,10,Overflow-Underflow,code snippet injection
1914,4,Overflow-Underflow,code snippet injection
1866,4,Overflow-Underflow,code snippet injection
1795,8,Overflow-Underflow,code snippet injection
1779,4,Overflow-Underflow,code snippet injection
1757,4,Overflow-Underflow,code snippet injection
1732,4,Overflow-Underflow,code snippet injection
1710,4,Overflow-Underflow,code snippet injection
1695,4,Overflow-Underflow,code snippet injection
1662,8,Overflow-Underflow,code snippet injection
1649,10,Overflow-Underflow,code snippet injection
1632,4,Overflow-Underflow,code snippet injection
1609,10,Overflow-Underflow,code snippet injection
1585,8,Overflow-Underflow,code snippet injection
1564,8,Overflow-Underflow,code snippet injection
1543,8,Overflow-Underflow,code snippet injection
1527,4,Overflow-Underflow,code snippet injection
1511,4,Overflow-Underflow,code snippet injection
1496,4,Overflow-Underflow,code snippet injection
1446,8,Overflow-Underflow,code snippet injection
1378,8,Overflow-Underflow,code snippet injection
1352,4,Overflow-Underflow,code snippet injection
1331,4,Overflow-Underflow,code snippet injection
1315,10,Overflow-Underflow,code snippet injection
1289,4,Overflow-Underflow,code snippet injection
1208,10,Overflow-Underflow,code snippet injection
1151,10,Overflow-Underflow,code snippet injection
1068,4,Overflow-Underflow,code snippet injection
937,4,Overflow-Underflow,code snippet injection
884,10,Overflow-Underflow,code snippet injection
