loc,length,bug type,approach
116,4,Overflow-Underflow,code snippet injection
1985,8,Overflow-Underflow,code snippet injection
1946,8,Overflow-Underflow,code snippet injection
1931,10,Overflow-Underflow,code snippet injection
1923,4,Overflow-Underflow,code snippet injection
1911,8,Overflow-Underflow,code snippet injection
1832,10,Overflow-Underflow,code snippet injection
183,4,Overflow-Underflow,code snippet injection
167,10,Overflow-Underflow,code snippet injection
153,4,Overflow-Underflow,code snippet injection
139,10,Overflow-Underflow,code snippet injection
126,4,Overflow-Underflow,code snippet injection
96,4,Overflow-Underflow,code snippet injection
83,8,Overflow-Underflow,code snippet injection
74,4,Overflow-Underflow,code snippet injection
65,4,Overflow-Underflow,code snippet injection
48,4,Overflow-Underflow,code snippet injection
1902,4,Overflow-Underflow,code snippet injection
1897,4,Overflow-Underflow,code snippet injection
1888,8,Overflow-Underflow,code snippet injection
1877,10,Overflow-Underflow,code snippet injection
1872,4,Overflow-Underflow,code snippet injection
1861,10,Overflow-Underflow,code snippet injection
1852,8,Overflow-Underflow,code snippet injection
1843,8,Overflow-Underflow,code snippet injection
188,8,Overflow-Underflow,code snippet injection
110,4,Overflow-Underflow,code snippet injection
101,4,Overflow-Underflow,code snippet injection
53,4,Overflow-Underflow,code snippet injection
17,8,Overflow-Underflow,code snippet injection
8,8,Overflow-Underflow,code snippet injection
