loc,length,bug type,approach
1255,4,Overflow-Underflow,code snippet injection
1246,8,Overflow-Underflow,code snippet injection
850,8,Overflow-Underflow,code snippet injection
839,10,Overflow-Underflow,code snippet injection
834,4,Overflow-Underflow,code snippet injection
825,8,Overflow-Underflow,code snippet injection
814,10,Overflow-Underflow,code snippet injection
809,4,Overflow-Underflow,code snippet injection
108,10,Overflow-Underflow,code snippet injection
102,4,Overflow-Underflow,code snippet injection
14,10,Overflow-Underflow,code snippet injection
1425,4,Overflow-Underflow,code snippet injection
1411,4,Overflow-Underflow,code snippet injection
1392,8,Overflow-Underflow,code snippet injection
1378,4,Overflow-Underflow,code snippet injection
1354,4,Overflow-Underflow,code snippet injection
1327,4,Overflow-Underflow,code snippet injection
1036,4,Overflow-Underflow,code snippet injection
1027,4,Overflow-Underflow,code snippet injection
1018,8,Overflow-Underflow,code snippet injection
998,10,Overflow-Underflow,code snippet injection
978,4,Overflow-Underflow,code snippet injection
947,10,Overflow-Underflow,code snippet injection
924,8,Overflow-Underflow,code snippet injection
904,8,Overflow-Underflow,code snippet injection
880,8,Overflow-Underflow,code snippet injection
869,4,Overflow-Underflow,code snippet injection
693,4,Overflow-Underflow,code snippet injection
677,4,Overflow-Underflow,code snippet injection
640,8,Overflow-Underflow,code snippet injection
623,8,Overflow-Underflow,code snippet injection
603,4,Overflow-Underflow,code snippet injection
585,4,Overflow-Underflow,code snippet injection
561,10,Overflow-Underflow,code snippet injection
542,4,Overflow-Underflow,code snippet injection
518,10,Overflow-Underflow,code snippet injection
490,10,Overflow-Underflow,code snippet injection
468,4,Overflow-Underflow,code snippet injection
449,4,Overflow-Underflow,code snippet injection
422,10,Overflow-Underflow,code snippet injection
