loc,length,bug type,approach
583,4,Overflow-Underflow,code snippet injection
574,8,Overflow-Underflow,code snippet injection
565,8,Overflow-Underflow,code snippet injection
554,10,Overflow-Underflow,code snippet injection
203,4,Overflow-Underflow,code snippet injection
193,8,Overflow-Underflow,code snippet injection
122,10,Overflow-Underflow,code snippet injection
117,4,Overflow-Underflow,code snippet injection
54,10,Overflow-Underflow,code snippet injection
791,4,Overflow-Underflow,code snippet injection
767,10,Overflow-Underflow,code snippet injection
743,4,Overflow-Underflow,code snippet injection
720,4,Overflow-Underflow,code snippet injection
699,8,Overflow-Underflow,code snippet injection
678,4,Overflow-Underflow,code snippet injection
655,4,Overflow-Underflow,code snippet injection
644,4,Overflow-Underflow,code snippet injection
616,4,Overflow-Underflow,code snippet injection
603,4,Overflow-Underflow,code snippet injection
514,8,Overflow-Underflow,code snippet injection
478,10,Overflow-Underflow,code snippet injection
470,4,Overflow-Underflow,code snippet injection
456,10,Overflow-Underflow,code snippet injection
444,8,Overflow-Underflow,code snippet injection
432,8,Overflow-Underflow,code snippet injection
413,8,Overflow-Underflow,code snippet injection
400,4,Overflow-Underflow,code snippet injection
383,4,Overflow-Underflow,code snippet injection
365,4,Overflow-Underflow,code snippet injection
350,8,Overflow-Underflow,code snippet injection
322,8,Overflow-Underflow,code snippet injection
303,4,Overflow-Underflow,code snippet injection
281,4,Overflow-Underflow,code snippet injection
256,10,Overflow-Underflow,code snippet injection
237,4,Overflow-Underflow,code snippet injection
217,10,Overflow-Underflow,code snippet injection
171,10,Overflow-Underflow,code snippet injection
159,4,Overflow-Underflow,code snippet injection
109,4,Overflow-Underflow,code snippet injection
89,10,Overflow-Underflow,code snippet injection
