loc,length,bug type,approach
103,4,Overflow-Underflow,code snippet injection
94,8,Overflow-Underflow,code snippet injection
85,8,Overflow-Underflow,code snippet injection
270,10,Overflow-Underflow,code snippet injection
256,4,Overflow-Underflow,code snippet injection
219,8,Overflow-Underflow,code snippet injection
201,10,Overflow-Underflow,code snippet injection
189,4,Overflow-Underflow,code snippet injection
173,10,Overflow-Underflow,code snippet injection
165,4,Overflow-Underflow,code snippet injection
150,10,Overflow-Underflow,code snippet injection
139,4,Overflow-Underflow,code snippet injection
127,4,Overflow-Underflow,code snippet injection
114,8,Overflow-Underflow,code snippet injection
21,4,Overflow-Underflow,code snippet injection
78,4,Overflow-Underflow,code snippet injection
73,4,Overflow-Underflow,code snippet injection
68,4,Overflow-Underflow,code snippet injection
63,4,Overflow-Underflow,code snippet injection
53,8,Overflow-Underflow,code snippet injection
42,10,Overflow-Underflow,code snippet injection
36,4,Overflow-Underflow,code snippet injection
25,10,Overflow-Underflow,code snippet injection
