loc,length,bug type,approach
559,4,Overflow-Underflow,code snippet injection
545,8,Overflow-Underflow,code snippet injection
178,8,Overflow-Underflow,code snippet injection
1090,10,Overflow-Underflow,code snippet injection
1066,4,Overflow-Underflow,code snippet injection
1045,8,Overflow-Underflow,code snippet injection
1019,10,Overflow-Underflow,code snippet injection
943,4,Overflow-Underflow,code snippet injection
905,10,Overflow-Underflow,code snippet injection
877,4,Overflow-Underflow,code snippet injection
820,10,Overflow-Underflow,code snippet injection
801,4,Overflow-Underflow,code snippet injection
777,4,Overflow-Underflow,code snippet injection
751,8,Overflow-Underflow,code snippet injection
730,4,Overflow-Underflow,code snippet injection
715,4,Overflow-Underflow,code snippet injection
699,4,Overflow-Underflow,code snippet injection
683,4,Overflow-Underflow,code snippet injection
666,4,Overflow-Underflow,code snippet injection
646,8,Overflow-Underflow,code snippet injection
626,10,Overflow-Underflow,code snippet injection
612,4,Overflow-Underflow,code snippet injection
592,10,Overflow-Underflow,code snippet injection
574,8,Overflow-Underflow,code snippet injection
276,8,Overflow-Underflow,code snippet injection
255,8,Overflow-Underflow,code snippet injection
239,4,Overflow-Underflow,code snippet injection
223,4,Overflow-Underflow,code snippet injection
207,4,Overflow-Underflow,code snippet injection
138,8,Overflow-Underflow,code snippet injection
118,8,Overflow-Underflow,code snippet injection
521,4,Overflow-Underflow,code snippet injection
514,4,Overflow-Underflow,code snippet injection
484,10,Overflow-Underflow,code snippet injection
477,4,Overflow-Underflow,code snippet injection
464,10,Overflow-Underflow,code snippet injection
451,10,Overflow-Underflow,code snippet injection
444,4,Overflow-Underflow,code snippet injection
437,4,Overflow-Underflow,code snippet injection
424,10,Overflow-Underflow,code snippet injection
