loc,length,bug type,approach
723,4,Overflow-Underflow,code snippet injection
703,8,Overflow-Underflow,code snippet injection
690,8,Overflow-Underflow,code snippet injection
658,10,Overflow-Underflow,code snippet injection
650,4,Overflow-Underflow,code snippet injection
591,8,Overflow-Underflow,code snippet injection
576,10,Overflow-Underflow,code snippet injection
533,4,Overflow-Underflow,code snippet injection
498,10,Overflow-Underflow,code snippet injection
470,4,Overflow-Underflow,code snippet injection
436,10,Overflow-Underflow,code snippet injection
416,4,Overflow-Underflow,code snippet injection
405,4,Overflow-Underflow,code snippet injection
381,8,Overflow-Underflow,code snippet injection
372,4,Overflow-Underflow,code snippet injection
252,4,Overflow-Underflow,code snippet injection
240,4,Overflow-Underflow,code snippet injection
231,4,Overflow-Underflow,code snippet injection
222,4,Overflow-Underflow,code snippet injection
208,8,Overflow-Underflow,code snippet injection
193,10,Overflow-Underflow,code snippet injection
183,4,Overflow-Underflow,code snippet injection
167,10,Overflow-Underflow,code snippet injection
633,8,Overflow-Underflow,code snippet injection
624,8,Overflow-Underflow,code snippet injection
614,8,Overflow-Underflow,code snippet injection
609,4,Overflow-Underflow,code snippet injection
604,4,Overflow-Underflow,code snippet injection
355,4,Overflow-Underflow,code snippet injection
345,8,Overflow-Underflow,code snippet injection
336,8,Overflow-Underflow,code snippet injection
331,4,Overflow-Underflow,code snippet injection
325,4,Overflow-Underflow,code snippet injection
314,10,Overflow-Underflow,code snippet injection
309,4,Overflow-Underflow,code snippet injection
297,10,Overflow-Underflow,code snippet injection
286,10,Overflow-Underflow,code snippet injection
281,4,Overflow-Underflow,code snippet injection
143,4,Overflow-Underflow,code snippet injection
132,10,Overflow-Underflow,code snippet injection
