loc,length,bug type,approach
878,4,Overflow-Underflow,code snippet injection
868,8,Overflow-Underflow,code snippet injection
857,8,Overflow-Underflow,code snippet injection
844,10,Overflow-Underflow,code snippet injection
837,4,Overflow-Underflow,code snippet injection
826,8,Overflow-Underflow,code snippet injection
813,10,Overflow-Underflow,code snippet injection
806,4,Overflow-Underflow,code snippet injection
793,10,Overflow-Underflow,code snippet injection
786,4,Overflow-Underflow,code snippet injection
773,10,Overflow-Underflow,code snippet injection
766,4,Overflow-Underflow,code snippet injection
759,4,Overflow-Underflow,code snippet injection
748,8,Overflow-Underflow,code snippet injection
741,4,Overflow-Underflow,code snippet injection
734,4,Overflow-Underflow,code snippet injection
727,4,Overflow-Underflow,code snippet injection
590,4,Overflow-Underflow,code snippet injection
583,4,Overflow-Underflow,code snippet injection
1716,8,Overflow-Underflow,code snippet injection
1700,10,Overflow-Underflow,code snippet injection
1687,4,Overflow-Underflow,code snippet injection
1655,10,Overflow-Underflow,code snippet injection
1636,8,Overflow-Underflow,code snippet injection
1596,8,Overflow-Underflow,code snippet injection
1573,8,Overflow-Underflow,code snippet injection
1559,4,Overflow-Underflow,code snippet injection
1545,4,Overflow-Underflow,code snippet injection
1530,4,Overflow-Underflow,code snippet injection
1504,8,Overflow-Underflow,code snippet injection
1486,8,Overflow-Underflow,code snippet injection
1465,4,Overflow-Underflow,code snippet injection
1449,4,Overflow-Underflow,code snippet injection
1427,10,Overflow-Underflow,code snippet injection
1413,4,Overflow-Underflow,code snippet injection
1396,10,Overflow-Underflow,code snippet injection
1367,10,Overflow-Underflow,code snippet injection
1346,4,Overflow-Underflow,code snippet injection
1326,4,Overflow-Underflow,code snippet injection
1306,10,Overflow-Underflow,code snippet injection
