loc,length,bug type,approach
692,4,Overflow-Underflow,code snippet injection
661,8,Overflow-Underflow,code snippet injection
648,8,Overflow-Underflow,code snippet injection
633,10,Overflow-Underflow,code snippet injection
625,4,Overflow-Underflow,code snippet injection
584,8,Overflow-Underflow,code snippet injection
569,10,Overflow-Underflow,code snippet injection
526,4,Overflow-Underflow,code snippet injection
493,10,Overflow-Underflow,code snippet injection
467,4,Overflow-Underflow,code snippet injection
441,10,Overflow-Underflow,code snippet injection
430,4,Overflow-Underflow,code snippet injection
420,4,Overflow-Underflow,code snippet injection
405,8,Overflow-Underflow,code snippet injection
385,4,Overflow-Underflow,code snippet injection
376,4,Overflow-Underflow,code snippet injection
253,4,Overflow-Underflow,code snippet injection
241,4,Overflow-Underflow,code snippet injection
232,4,Overflow-Underflow,code snippet injection
219,8,Overflow-Underflow,code snippet injection
203,10,Overflow-Underflow,code snippet injection
194,4,Overflow-Underflow,code snippet injection
178,10,Overflow-Underflow,code snippet injection
164,8,Overflow-Underflow,code snippet injection
610,8,Overflow-Underflow,code snippet injection
601,8,Overflow-Underflow,code snippet injection
595,4,Overflow-Underflow,code snippet injection
359,4,Overflow-Underflow,code snippet injection
353,4,Overflow-Underflow,code snippet injection
344,8,Overflow-Underflow,code snippet injection
335,8,Overflow-Underflow,code snippet injection
329,4,Overflow-Underflow,code snippet injection
324,4,Overflow-Underflow,code snippet injection
313,10,Overflow-Underflow,code snippet injection
307,4,Overflow-Underflow,code snippet injection
296,10,Overflow-Underflow,code snippet injection
285,10,Overflow-Underflow,code snippet injection
140,4,Overflow-Underflow,code snippet injection
135,4,Overflow-Underflow,code snippet injection
123,10,Overflow-Underflow,code snippet injection
