loc,length,bug type,approach
154,4,Overflow-Underflow,code snippet injection
120,8,Overflow-Underflow,code snippet injection
58,8,Overflow-Underflow,code snippet injection
404,10,Overflow-Underflow,code snippet injection
361,4,Overflow-Underflow,code snippet injection
332,8,Overflow-Underflow,code snippet injection
306,10,Overflow-Underflow,code snippet injection
292,4,Overflow-Underflow,code snippet injection
266,10,Overflow-Underflow,code snippet injection
233,4,Overflow-Underflow,code snippet injection
214,10,Overflow-Underflow,code snippet injection
195,4,Overflow-Underflow,code snippet injection
154,4,Overflow-Underflow,code snippet injection
145,8,Overflow-Underflow,code snippet injection
140,4,Overflow-Underflow,code snippet injection
120,4,Overflow-Underflow,code snippet injection
115,4,Overflow-Underflow,code snippet injection
110,4,Overflow-Underflow,code snippet injection
99,4,Overflow-Underflow,code snippet injection
73,8,Overflow-Underflow,code snippet injection
387,10,Overflow-Underflow,code snippet injection
382,4,Overflow-Underflow,code snippet injection
371,10,Overflow-Underflow,code snippet injection
239,8,Overflow-Underflow,code snippet injection
179,8,Overflow-Underflow,code snippet injection
170,8,Overflow-Underflow,code snippet injection
53,4,Overflow-Underflow,code snippet injection
