loc,length,bug type,approach
161,4,Overflow-Underflow,code snippet injection
109,8,Overflow-Underflow,code snippet injection
73,8,Overflow-Underflow,code snippet injection
62,10,Overflow-Underflow,code snippet injection
6,4,Overflow-Underflow,code snippet injection
618,8,Overflow-Underflow,code snippet injection
601,10,Overflow-Underflow,code snippet injection
585,4,Overflow-Underflow,code snippet injection
567,10,Overflow-Underflow,code snippet injection
558,4,Overflow-Underflow,code snippet injection
530,10,Overflow-Underflow,code snippet injection
521,4,Overflow-Underflow,code snippet injection
513,4,Overflow-Underflow,code snippet injection
501,8,Overflow-Underflow,code snippet injection
493,4,Overflow-Underflow,code snippet injection
484,4,Overflow-Underflow,code snippet injection
475,4,Overflow-Underflow,code snippet injection
466,4,Overflow-Underflow,code snippet injection
454,4,Overflow-Underflow,code snippet injection
439,8,Overflow-Underflow,code snippet injection
422,10,Overflow-Underflow,code snippet injection
411,4,Overflow-Underflow,code snippet injection
395,10,Overflow-Underflow,code snippet injection
365,8,Overflow-Underflow,code snippet injection
342,8,Overflow-Underflow,code snippet injection
322,8,Overflow-Underflow,code snippet injection
313,4,Overflow-Underflow,code snippet injection
304,4,Overflow-Underflow,code snippet injection
295,4,Overflow-Underflow,code snippet injection
280,8,Overflow-Underflow,code snippet injection
264,8,Overflow-Underflow,code snippet injection
173,4,Overflow-Underflow,code snippet injection
168,4,Overflow-Underflow,code snippet injection
143,10,Overflow-Underflow,code snippet injection
133,4,Overflow-Underflow,code snippet injection
109,10,Overflow-Underflow,code snippet injection
98,10,Overflow-Underflow,code snippet injection
89,4,Overflow-Underflow,code snippet injection
84,4,Overflow-Underflow,code snippet injection
51,10,Overflow-Underflow,code snippet injection
