loc,length,bug type,approach
1569,4,Overflow-Underflow,code snippet injection
1560,8,Overflow-Underflow,code snippet injection
1551,8,Overflow-Underflow,code snippet injection
1194,10,Overflow-Underflow,code snippet injection
1187,4,Overflow-Underflow,code snippet injection
766,8,Overflow-Underflow,code snippet injection
2414,10,Overflow-Underflow,code snippet injection
2387,4,Overflow-Underflow,code snippet injection
2360,10,Overflow-Underflow,code snippet injection
2339,4,Overflow-Underflow,code snippet injection
2313,10,Overflow-Underflow,code snippet injection
2301,4,Overflow-Underflow,code snippet injection
2287,4,Overflow-Underflow,code snippet injection
2262,8,Overflow-Underflow,code snippet injection
2248,4,Overflow-Underflow,code snippet injection
2198,4,Overflow-Underflow,code snippet injection
2189,4,Overflow-Underflow,code snippet injection
2180,4,Overflow-Underflow,code snippet injection
2171,4,Overflow-Underflow,code snippet injection
2113,8,Overflow-Underflow,code snippet injection
2098,10,Overflow-Underflow,code snippet injection
2090,4,Overflow-Underflow,code snippet injection
2061,10,Overflow-Underflow,code snippet injection
2041,8,Overflow-Underflow,code snippet injection
2016,8,Overflow-Underflow,code snippet injection
1986,8,Overflow-Underflow,code snippet injection
1964,4,Overflow-Underflow,code snippet injection
1938,4,Overflow-Underflow,code snippet injection
1916,4,Overflow-Underflow,code snippet injection
1899,8,Overflow-Underflow,code snippet injection
1887,8,Overflow-Underflow,code snippet injection
1879,4,Overflow-Underflow,code snippet injection
1871,4,Overflow-Underflow,code snippet injection
1857,10,Overflow-Underflow,code snippet injection
1843,4,Overflow-Underflow,code snippet injection
1823,10,Overflow-Underflow,code snippet injection
1791,10,Overflow-Underflow,code snippet injection
1770,4,Overflow-Underflow,code snippet injection
1727,4,Overflow-Underflow,code snippet injection
1709,10,Overflow-Underflow,code snippet injection
