loc,length,bug type,approach
313,18,TOD,code snippet injection
294,18,TOD,code snippet injection
275,18,TOD,code snippet injection
261,13,TOD,code snippet injection
247,13,TOD,code snippet injection
228,18,TOD,code snippet injection
214,13,TOD,code snippet injection
200,13,TOD,code snippet injection
186,13,TOD,code snippet injection
172,13,TOD,code snippet injection
158,13,TOD,code snippet injection
144,13,TOD,code snippet injection
125,18,TOD,code snippet injection
106,18,TOD,code snippet injection
1582,18,TOD,code snippet injection
1553,13,TOD,code snippet injection
1520,18,TOD,code snippet injection
1501,13,TOD,code snippet injection
1479,13,TOD,code snippet injection
1442,18,TOD,code snippet injection
1423,13,TOD,code snippet injection
1395,18,TOD,code snippet injection
1377,13,TOD,code snippet injection
1355,18,TOD,code snippet injection
1329,18,TOD,code snippet injection
1306,18,TOD,code snippet injection
1283,18,TOD,code snippet injection
1265,13,TOD,code snippet injection
1213,18,TOD,code snippet injection
1190,18,TOD,code snippet injection
1168,18,TOD,code snippet injection
1151,13,TOD,code snippet injection
1134,13,TOD,code snippet injection
1117,13,TOD,code snippet injection
1092,18,TOD,code snippet injection
1068,13,TOD,code snippet injection
1051,13,TOD,code snippet injection
1026,18,TOD,code snippet injection
990,18,TOD,code snippet injection
963,13,TOD,code snippet injection
