loc,length,bug type,approach
283,18,TOD,code snippet injection
264,18,TOD,code snippet injection
725,18,TOD,code snippet injection
708,13,TOD,code snippet injection
691,13,TOD,code snippet injection
663,18,TOD,code snippet injection
646,13,TOD,code snippet injection
629,13,TOD,code snippet injection
612,13,TOD,code snippet injection
587,13,TOD,code snippet injection
565,13,TOD,code snippet injection
541,13,TOD,code snippet injection
515,18,TOD,code snippet injection
490,18,TOD,code snippet injection
465,18,TOD,code snippet injection
444,13,TOD,code snippet injection
422,18,TOD,code snippet injection
400,13,TOD,code snippet injection
378,13,TOD,code snippet injection
50,18,TOD,code snippet injection
322,13,TOD,code snippet injection
303,18,TOD,code snippet injection
249,13,TOD,code snippet injection
230,18,TOD,code snippet injection
211,18,TOD,code snippet injection
192,18,TOD,code snippet injection
173,18,TOD,code snippet injection
158,13,TOD,code snippet injection
139,18,TOD,code snippet injection
120,18,TOD,code snippet injection
101,18,TOD,code snippet injection
87,13,TOD,code snippet injection
73,13,TOD,code snippet injection
32,13,TOD,code snippet injection
