loc,length,bug type,approach
366,3,tx.origin,code snippet injection
209,4,tx.origin,code snippet injection
151,4,tx.origin,code snippet injection
119,4,tx.origin,code snippet injection
52,4,tx.origin,code snippet injection
494,4,tx.origin,code snippet injection
486,4,tx.origin,code snippet injection
478,4,tx.origin,code snippet injection
467,4,tx.origin,code snippet injection
445,4,tx.origin,code snippet injection
434,4,tx.origin,code snippet injection
416,4,tx.origin,code snippet injection
384,3,tx.origin,code snippet injection
353,4,tx.origin,code snippet injection
340,3,tx.origin,code snippet injection
317,4,tx.origin,code snippet injection
274,3,tx.origin,code snippet injection
261,4,tx.origin,code snippet injection
234,4,tx.origin,code snippet injection
146,4,tx.origin,code snippet injection
139,5,tx.origin,code snippet injection
134,3,tx.origin,code snippet injection
114,4,tx.origin,code snippet injection
108,4,tx.origin,code snippet injection
88,4,tx.origin,code snippet injection
66,4,tx.origin,code snippet injection
404,3,tx.origin,code snippet injection
399,4,tx.origin,code snippet injection
395,3,tx.origin,code snippet injection
287,5,tx.origin,code snippet injection
203,4,tx.origin,code snippet injection
198,4,tx.origin,code snippet injection
189,4,tx.origin,code snippet injection
182,4,tx.origin,code snippet injection
178,3,tx.origin,code snippet injection
173,4,tx.origin,code snippet injection
168,4,tx.origin,code snippet injection
164,3,tx.origin,code snippet injection
102,3,tx.origin,code snippet injection
45,4,tx.origin,code snippet injection
