loc,length,bug type,approach
199,3,tx.origin,code snippet injection
20,4,tx.origin,code snippet injection
271,4,tx.origin,code snippet injection
260,4,tx.origin,code snippet injection
249,4,tx.origin,code snippet injection
221,4,tx.origin,code snippet injection
210,4,tx.origin,code snippet injection
104,4,tx.origin,code snippet injection
88,4,tx.origin,code snippet injection
68,4,tx.origin,code snippet injection
45,4,tx.origin,code snippet injection
34,4,tx.origin,code snippet injection
194,3,tx.origin,code snippet injection
188,4,tx.origin,code snippet injection
183,3,tx.origin,code snippet injection
14,4,tx.origin,code snippet injection
