loc,length,bug type,approach
448,9,Unhandled-Exceptions,code snippet injection
444,3,Unhandled-Exceptions,code snippet injection
246,3,Unhandled-Exceptions,code snippet injection
229,6,Unhandled-Exceptions,code snippet injection
215,3,Unhandled-Exceptions,code snippet injection
202,2,Unhandled-Exceptions,code snippet injection
191,3,Unhandled-Exceptions,code snippet injection
179,3,Unhandled-Exceptions,code snippet injection
166,5,Unhandled-Exceptions,code snippet injection
153,3,Unhandled-Exceptions,code snippet injection
139,3,Unhandled-Exceptions,code snippet injection
106,3,Unhandled-Exceptions,code snippet injection
103,2,Unhandled-Exceptions,code snippet injection
1568,9,Unhandled-Exceptions,code snippet injection
1501,8,Unhandled-Exceptions,code snippet injection
1459,9,Unhandled-Exceptions,code snippet injection
1408,3,Unhandled-Exceptions,code snippet injection
1380,9,Unhandled-Exceptions,code snippet injection
1345,5,Unhandled-Exceptions,code snippet injection
1316,2,Unhandled-Exceptions,code snippet injection
1264,6,Unhandled-Exceptions,code snippet injection
1193,8,Unhandled-Exceptions,code snippet injection
1155,5,Unhandled-Exceptions,code snippet injection
1138,3,Unhandled-Exceptions,code snippet injection
1118,3,Unhandled-Exceptions,code snippet injection
1093,3,Unhandled-Exceptions,code snippet injection
1063,3,Unhandled-Exceptions,code snippet injection
1034,5,Unhandled-Exceptions,code snippet injection
987,5,Unhandled-Exceptions,code snippet injection
957,5,Unhandled-Exceptions,code snippet injection
914,5,Unhandled-Exceptions,code snippet injection
859,3,Unhandled-Exceptions,code snippet injection
828,5,Unhandled-Exceptions,code snippet injection
794,9,Unhandled-Exceptions,code snippet injection
766,3,Unhandled-Exceptions,code snippet injection
743,8,Unhandled-Exceptions,code snippet injection
727,2,Unhandled-Exceptions,code snippet injection
690,3,Unhandled-Exceptions,code snippet injection
658,3,Unhandled-Exceptions,code snippet injection
642,3,Unhandled-Exceptions,code snippet injection
629,3,Unhandled-Exceptions,code snippet injection
606,6,Unhandled-Exceptions,code snippet injection
569,3,Unhandled-Exceptions,code snippet injection
536,8,Unhandled-Exceptions,code snippet injection
514,9,Unhandled-Exceptions,code snippet injection
495,9,Unhandled-Exceptions,code snippet injection
474,9,Unhandled-Exceptions,code snippet injection
365,6,Unhandled-Exceptions,code snippet injection
