loc,length,bug type,approach
384,9,Unhandled-Exceptions,code snippet injection
380,3,Unhandled-Exceptions,code snippet injection
215,3,Unhandled-Exceptions,code snippet injection
208,6,Unhandled-Exceptions,code snippet injection
125,3,Unhandled-Exceptions,code snippet injection
122,2,Unhandled-Exceptions,code snippet injection
807,3,Unhandled-Exceptions,code snippet injection
789,3,Unhandled-Exceptions,code snippet injection
779,5,Unhandled-Exceptions,code snippet injection
769,3,Unhandled-Exceptions,code snippet injection
757,3,Unhandled-Exceptions,code snippet injection
741,3,Unhandled-Exceptions,code snippet injection
735,2,Unhandled-Exceptions,code snippet injection
722,9,Unhandled-Exceptions,code snippet injection
710,8,Unhandled-Exceptions,code snippet injection
697,9,Unhandled-Exceptions,code snippet injection
688,3,Unhandled-Exceptions,code snippet injection
666,9,Unhandled-Exceptions,code snippet injection
647,5,Unhandled-Exceptions,code snippet injection
631,2,Unhandled-Exceptions,code snippet injection
610,6,Unhandled-Exceptions,code snippet injection
588,8,Unhandled-Exceptions,code snippet injection
568,5,Unhandled-Exceptions,code snippet injection
550,3,Unhandled-Exceptions,code snippet injection
533,3,Unhandled-Exceptions,code snippet injection
516,3,Unhandled-Exceptions,code snippet injection
503,3,Unhandled-Exceptions,code snippet injection
488,5,Unhandled-Exceptions,code snippet injection
474,5,Unhandled-Exceptions,code snippet injection
452,5,Unhandled-Exceptions,code snippet injection
439,5,Unhandled-Exceptions,code snippet injection
412,3,Unhandled-Exceptions,code snippet injection
400,5,Unhandled-Exceptions,code snippet injection
368,9,Unhandled-Exceptions,code snippet injection
358,3,Unhandled-Exceptions,code snippet injection
343,8,Unhandled-Exceptions,code snippet injection
334,2,Unhandled-Exceptions,code snippet injection
270,3,Unhandled-Exceptions,code snippet injection
262,3,Unhandled-Exceptions,code snippet injection
254,3,Unhandled-Exceptions,code snippet injection
247,3,Unhandled-Exceptions,code snippet injection
237,6,Unhandled-Exceptions,code snippet injection
225,3,Unhandled-Exceptions,code snippet injection
195,8,Unhandled-Exceptions,code snippet injection
181,9,Unhandled-Exceptions,code snippet injection
167,9,Unhandled-Exceptions,code snippet injection
154,9,Unhandled-Exceptions,code snippet injection
144,6,Unhandled-Exceptions,code snippet injection
