loc,length,bug type,approach
249,9,Unhandled-Exceptions,code snippet injection
237,3,Unhandled-Exceptions,code snippet injection
225,3,Unhandled-Exceptions,code snippet injection
210,6,Unhandled-Exceptions,code snippet injection
206,3,Unhandled-Exceptions,code snippet injection
202,2,Unhandled-Exceptions,code snippet injection
533,3,Unhandled-Exceptions,code snippet injection
525,3,Unhandled-Exceptions,code snippet injection
461,5,Unhandled-Exceptions,code snippet injection
438,3,Unhandled-Exceptions,code snippet injection
410,3,Unhandled-Exceptions,code snippet injection
384,3,Unhandled-Exceptions,code snippet injection
370,2,Unhandled-Exceptions,code snippet injection
339,9,Unhandled-Exceptions,code snippet injection
329,8,Unhandled-Exceptions,code snippet injection
310,9,Unhandled-Exceptions,code snippet injection
305,3,Unhandled-Exceptions,code snippet injection
295,9,Unhandled-Exceptions,code snippet injection
289,5,Unhandled-Exceptions,code snippet injection
286,2,Unhandled-Exceptions,code snippet injection
278,6,Unhandled-Exceptions,code snippet injection
268,8,Unhandled-Exceptions,code snippet injection
261,5,Unhandled-Exceptions,code snippet injection
