loc,length,bug type,approach
325,9,Unhandled-Exceptions,code snippet injection
219,3,Unhandled-Exceptions,code snippet injection
213,3,Unhandled-Exceptions,code snippet injection
204,6,Unhandled-Exceptions,code snippet injection
198,3,Unhandled-Exceptions,code snippet injection
168,2,Unhandled-Exceptions,code snippet injection
158,3,Unhandled-Exceptions,code snippet injection
148,3,Unhandled-Exceptions,code snippet injection
136,5,Unhandled-Exceptions,code snippet injection
125,3,Unhandled-Exceptions,code snippet injection
118,3,Unhandled-Exceptions,code snippet injection
111,3,Unhandled-Exceptions,code snippet injection
104,2,Unhandled-Exceptions,code snippet injection
91,9,Unhandled-Exceptions,code snippet injection
80,8,Unhandled-Exceptions,code snippet injection
67,9,Unhandled-Exceptions,code snippet injection
61,3,Unhandled-Exceptions,code snippet injection
30,9,Unhandled-Exceptions,code snippet injection
20,5,Unhandled-Exceptions,code snippet injection
317,2,Unhandled-Exceptions,code snippet injection
310,6,Unhandled-Exceptions,code snippet injection
183,8,Unhandled-Exceptions,code snippet injection
177,5,Unhandled-Exceptions,code snippet injection
173,3,Unhandled-Exceptions,code snippet injection
54,3,Unhandled-Exceptions,code snippet injection
49,3,Unhandled-Exceptions,code snippet injection
44,3,Unhandled-Exceptions,code snippet injection
