loc,length,bug type,approach
201,9,Unhandled-Exceptions,code snippet injection
197,3,Unhandled-Exceptions,code snippet injection
193,3,Unhandled-Exceptions,code snippet injection
186,6,Unhandled-Exceptions,code snippet injection
182,3,Unhandled-Exceptions,code snippet injection
179,2,Unhandled-Exceptions,code snippet injection
400,3,Unhandled-Exceptions,code snippet injection
392,3,Unhandled-Exceptions,code snippet injection
360,5,Unhandled-Exceptions,code snippet injection
348,3,Unhandled-Exceptions,code snippet injection
334,3,Unhandled-Exceptions,code snippet injection
318,3,Unhandled-Exceptions,code snippet injection
308,2,Unhandled-Exceptions,code snippet injection
290,9,Unhandled-Exceptions,code snippet injection
279,8,Unhandled-Exceptions,code snippet injection
259,9,Unhandled-Exceptions,code snippet injection
254,3,Unhandled-Exceptions,code snippet injection
244,9,Unhandled-Exceptions,code snippet injection
238,5,Unhandled-Exceptions,code snippet injection
235,2,Unhandled-Exceptions,code snippet injection
227,6,Unhandled-Exceptions,code snippet injection
218,8,Unhandled-Exceptions,code snippet injection
212,5,Unhandled-Exceptions,code snippet injection
