loc,length,bug type,approach
78,9,Unhandled-Exceptions,code snippet injection
74,3,Unhandled-Exceptions,code snippet injection
70,3,Unhandled-Exceptions,code snippet injection
63,6,Unhandled-Exceptions,code snippet injection
337,3,Unhandled-Exceptions,code snippet injection
328,2,Unhandled-Exceptions,code snippet injection
313,3,Unhandled-Exceptions,code snippet injection
304,3,Unhandled-Exceptions,code snippet injection
275,5,Unhandled-Exceptions,code snippet injection
266,3,Unhandled-Exceptions,code snippet injection
257,3,Unhandled-Exceptions,code snippet injection
250,3,Unhandled-Exceptions,code snippet injection
237,2,Unhandled-Exceptions,code snippet injection
186,9,Unhandled-Exceptions,code snippet injection
169,8,Unhandled-Exceptions,code snippet injection
150,9,Unhandled-Exceptions,code snippet injection
139,3,Unhandled-Exceptions,code snippet injection
126,9,Unhandled-Exceptions,code snippet injection
117,5,Unhandled-Exceptions,code snippet injection
59,2,Unhandled-Exceptions,code snippet injection
52,6,Unhandled-Exceptions,code snippet injection
43,8,Unhandled-Exceptions,code snippet injection
36,5,Unhandled-Exceptions,code snippet injection
32,3,Unhandled-Exceptions,code snippet injection
27,3,Unhandled-Exceptions,code snippet injection
23,3,Unhandled-Exceptions,code snippet injection
