loc,length,bug type,approach
405,9,Unhandled-Exceptions,code snippet injection
398,3,Unhandled-Exceptions,code snippet injection
390,3,Unhandled-Exceptions,code snippet injection
378,6,Unhandled-Exceptions,code snippet injection
283,3,Unhandled-Exceptions,code snippet injection
278,2,Unhandled-Exceptions,code snippet injection
272,3,Unhandled-Exceptions,code snippet injection
266,3,Unhandled-Exceptions,code snippet injection
233,5,Unhandled-Exceptions,code snippet injection
220,3,Unhandled-Exceptions,code snippet injection
207,3,Unhandled-Exceptions,code snippet injection
164,3,Unhandled-Exceptions,code snippet injection
158,2,Unhandled-Exceptions,code snippet injection
145,9,Unhandled-Exceptions,code snippet injection
132,8,Unhandled-Exceptions,code snippet injection
119,9,Unhandled-Exceptions,code snippet injection
113,3,Unhandled-Exceptions,code snippet injection
100,9,Unhandled-Exceptions,code snippet injection
92,5,Unhandled-Exceptions,code snippet injection
40,2,Unhandled-Exceptions,code snippet injection
29,6,Unhandled-Exceptions,code snippet injection
251,8,Unhandled-Exceptions,code snippet injection
245,5,Unhandled-Exceptions,code snippet injection
241,3,Unhandled-Exceptions,code snippet injection
85,3,Unhandled-Exceptions,code snippet injection
80,3,Unhandled-Exceptions,code snippet injection
75,3,Unhandled-Exceptions,code snippet injection
67,5,Unhandled-Exceptions,code snippet injection
61,5,Unhandled-Exceptions,code snippet injection
54,5,Unhandled-Exceptions,code snippet injection
47,5,Unhandled-Exceptions,code snippet injection
