loc,length,bug type,approach
816,9,Unhandled-Exceptions,code snippet injection
807,3,Unhandled-Exceptions,code snippet injection
788,3,Unhandled-Exceptions,code snippet injection
771,6,Unhandled-Exceptions,code snippet injection
747,3,Unhandled-Exceptions,code snippet injection
724,2,Unhandled-Exceptions,code snippet injection
702,3,Unhandled-Exceptions,code snippet injection
674,3,Unhandled-Exceptions,code snippet injection
650,5,Unhandled-Exceptions,code snippet injection
630,3,Unhandled-Exceptions,code snippet injection
609,3,Unhandled-Exceptions,code snippet injection
594,3,Unhandled-Exceptions,code snippet injection
585,2,Unhandled-Exceptions,code snippet injection
563,9,Unhandled-Exceptions,code snippet injection
548,8,Unhandled-Exceptions,code snippet injection
532,9,Unhandled-Exceptions,code snippet injection
512,3,Unhandled-Exceptions,code snippet injection
495,9,Unhandled-Exceptions,code snippet injection
483,5,Unhandled-Exceptions,code snippet injection
402,2,Unhandled-Exceptions,code snippet injection
391,6,Unhandled-Exceptions,code snippet injection
459,8,Unhandled-Exceptions,code snippet injection
453,5,Unhandled-Exceptions,code snippet injection
449,3,Unhandled-Exceptions,code snippet injection
444,3,Unhandled-Exceptions,code snippet injection
439,3,Unhandled-Exceptions,code snippet injection
434,3,Unhandled-Exceptions,code snippet injection
