loc,length,bug type,approach
523,9,Unhandled-Exceptions,code snippet injection
516,3,Unhandled-Exceptions,code snippet injection
507,3,Unhandled-Exceptions,code snippet injection
494,6,Unhandled-Exceptions,code snippet injection
489,3,Unhandled-Exceptions,code snippet injection
486,2,Unhandled-Exceptions,code snippet injection
482,3,Unhandled-Exceptions,code snippet injection
478,3,Unhandled-Exceptions,code snippet injection
472,5,Unhandled-Exceptions,code snippet injection
468,3,Unhandled-Exceptions,code snippet injection
464,3,Unhandled-Exceptions,code snippet injection
460,3,Unhandled-Exceptions,code snippet injection
457,2,Unhandled-Exceptions,code snippet injection
447,9,Unhandled-Exceptions,code snippet injection
1370,8,Unhandled-Exceptions,code snippet injection
1348,9,Unhandled-Exceptions,code snippet injection
1334,3,Unhandled-Exceptions,code snippet injection
1320,9,Unhandled-Exceptions,code snippet injection
1302,5,Unhandled-Exceptions,code snippet injection
1298,2,Unhandled-Exceptions,code snippet injection
1287,6,Unhandled-Exceptions,code snippet injection
1252,8,Unhandled-Exceptions,code snippet injection
1220,5,Unhandled-Exceptions,code snippet injection
1204,3,Unhandled-Exceptions,code snippet injection
1189,3,Unhandled-Exceptions,code snippet injection
1163,3,Unhandled-Exceptions,code snippet injection
1152,3,Unhandled-Exceptions,code snippet injection
1140,5,Unhandled-Exceptions,code snippet injection
1125,5,Unhandled-Exceptions,code snippet injection
1113,5,Unhandled-Exceptions,code snippet injection
1098,5,Unhandled-Exceptions,code snippet injection
1086,3,Unhandled-Exceptions,code snippet injection
1067,5,Unhandled-Exceptions,code snippet injection
1053,9,Unhandled-Exceptions,code snippet injection
1043,3,Unhandled-Exceptions,code snippet injection
1031,8,Unhandled-Exceptions,code snippet injection
1019,2,Unhandled-Exceptions,code snippet injection
1001,3,Unhandled-Exceptions,code snippet injection
990,3,Unhandled-Exceptions,code snippet injection
982,3,Unhandled-Exceptions,code snippet injection
974,3,Unhandled-Exceptions,code snippet injection
963,6,Unhandled-Exceptions,code snippet injection
951,3,Unhandled-Exceptions,code snippet injection
917,8,Unhandled-Exceptions,code snippet injection
876,9,Unhandled-Exceptions,code snippet injection
849,9,Unhandled-Exceptions,code snippet injection
823,9,Unhandled-Exceptions,code snippet injection
800,6,Unhandled-Exceptions,code snippet injection
