loc,length,bug type,approach
187,9,Unhandled-Exceptions,code snippet injection
183,3,Unhandled-Exceptions,code snippet injection
179,3,Unhandled-Exceptions,code snippet injection
172,6,Unhandled-Exceptions,code snippet injection
511,3,Unhandled-Exceptions,code snippet injection
465,2,Unhandled-Exceptions,code snippet injection
393,3,Unhandled-Exceptions,code snippet injection
308,3,Unhandled-Exceptions,code snippet injection
298,5,Unhandled-Exceptions,code snippet injection
288,3,Unhandled-Exceptions,code snippet injection
278,3,Unhandled-Exceptions,code snippet injection
268,3,Unhandled-Exceptions,code snippet injection
262,2,Unhandled-Exceptions,code snippet injection
248,9,Unhandled-Exceptions,code snippet injection
235,8,Unhandled-Exceptions,code snippet injection
206,9,Unhandled-Exceptions,code snippet injection
166,3,Unhandled-Exceptions,code snippet injection
138,9,Unhandled-Exceptions,code snippet injection
132,5,Unhandled-Exceptions,code snippet injection
126,2,Unhandled-Exceptions,code snippet injection
119,6,Unhandled-Exceptions,code snippet injection
99,8,Unhandled-Exceptions,code snippet injection
93,5,Unhandled-Exceptions,code snippet injection
89,3,Unhandled-Exceptions,code snippet injection
82,3,Unhandled-Exceptions,code snippet injection
68,3,Unhandled-Exceptions,code snippet injection
64,3,Unhandled-Exceptions,code snippet injection
49,5,Unhandled-Exceptions,code snippet injection
43,5,Unhandled-Exceptions,code snippet injection
36,5,Unhandled-Exceptions,code snippet injection
30,5,Unhandled-Exceptions,code snippet injection
26,3,Unhandled-Exceptions,code snippet injection
18,5,Unhandled-Exceptions,code snippet injection
8,9,Unhandled-Exceptions,code snippet injection
