loc,length,bug type,approach
710,9,Unhandled-Exceptions,code snippet injection
702,3,Unhandled-Exceptions,code snippet injection
694,3,Unhandled-Exceptions,code snippet injection
665,6,Unhandled-Exceptions,code snippet injection
656,3,Unhandled-Exceptions,code snippet injection
649,2,Unhandled-Exceptions,code snippet injection
642,3,Unhandled-Exceptions,code snippet injection
604,3,Unhandled-Exceptions,code snippet injection
594,5,Unhandled-Exceptions,code snippet injection
552,3,Unhandled-Exceptions,code snippet injection
524,3,Unhandled-Exceptions,code snippet injection
497,3,Unhandled-Exceptions,code snippet injection
474,2,Unhandled-Exceptions,code snippet injection
449,9,Unhandled-Exceptions,code snippet injection
434,8,Unhandled-Exceptions,code snippet injection
419,9,Unhandled-Exceptions,code snippet injection
409,3,Unhandled-Exceptions,code snippet injection
384,9,Unhandled-Exceptions,code snippet injection
374,5,Unhandled-Exceptions,code snippet injection
277,2,Unhandled-Exceptions,code snippet injection
263,6,Unhandled-Exceptions,code snippet injection
250,8,Unhandled-Exceptions,code snippet injection
240,5,Unhandled-Exceptions,code snippet injection
231,3,Unhandled-Exceptions,code snippet injection
223,3,Unhandled-Exceptions,code snippet injection
214,3,Unhandled-Exceptions,code snippet injection
205,3,Unhandled-Exceptions,code snippet injection
630,5,Unhandled-Exceptions,code snippet injection
624,5,Unhandled-Exceptions,code snippet injection
617,5,Unhandled-Exceptions,code snippet injection
611,5,Unhandled-Exceptions,code snippet injection
358,3,Unhandled-Exceptions,code snippet injection
351,5,Unhandled-Exceptions,code snippet injection
341,9,Unhandled-Exceptions,code snippet injection
337,3,Unhandled-Exceptions,code snippet injection
327,8,Unhandled-Exceptions,code snippet injection
324,2,Unhandled-Exceptions,code snippet injection
320,3,Unhandled-Exceptions,code snippet injection
315,3,Unhandled-Exceptions,code snippet injection
311,3,Unhandled-Exceptions,code snippet injection
307,3,Unhandled-Exceptions,code snippet injection
179,6,Unhandled-Exceptions,code snippet injection
175,3,Unhandled-Exceptions,code snippet injection
165,8,Unhandled-Exceptions,code snippet injection
154,9,Unhandled-Exceptions,code snippet injection
144,9,Unhandled-Exceptions,code snippet injection
134,9,Unhandled-Exceptions,code snippet injection
127,6,Unhandled-Exceptions,code snippet injection
