loc,length,bug type,approach
648,9,Unhandled-Exceptions,code snippet injection
637,3,Unhandled-Exceptions,code snippet injection
626,3,Unhandled-Exceptions,code snippet injection
609,6,Unhandled-Exceptions,code snippet injection
597,3,Unhandled-Exceptions,code snippet injection
574,2,Unhandled-Exceptions,code snippet injection
552,3,Unhandled-Exceptions,code snippet injection
524,3,Unhandled-Exceptions,code snippet injection
500,5,Unhandled-Exceptions,code snippet injection
480,3,Unhandled-Exceptions,code snippet injection
459,3,Unhandled-Exceptions,code snippet injection
444,3,Unhandled-Exceptions,code snippet injection
435,2,Unhandled-Exceptions,code snippet injection
413,9,Unhandled-Exceptions,code snippet injection
398,8,Unhandled-Exceptions,code snippet injection
382,9,Unhandled-Exceptions,code snippet injection
366,3,Unhandled-Exceptions,code snippet injection
349,9,Unhandled-Exceptions,code snippet injection
337,5,Unhandled-Exceptions,code snippet injection
35,2,Unhandled-Exceptions,code snippet injection
24,6,Unhandled-Exceptions,code snippet injection
12,8,Unhandled-Exceptions,code snippet injection
316,5,Unhandled-Exceptions,code snippet injection
312,3,Unhandled-Exceptions,code snippet injection
308,3,Unhandled-Exceptions,code snippet injection
303,3,Unhandled-Exceptions,code snippet injection
298,3,Unhandled-Exceptions,code snippet injection
291,5,Unhandled-Exceptions,code snippet injection
