loc,length,bug type,approach
848,9,Unhandled-Exceptions,code snippet injection
843,3,Unhandled-Exceptions,code snippet injection
837,3,Unhandled-Exceptions,code snippet injection
828,6,Unhandled-Exceptions,code snippet injection
822,3,Unhandled-Exceptions,code snippet injection
817,2,Unhandled-Exceptions,code snippet injection
811,3,Unhandled-Exceptions,code snippet injection
805,3,Unhandled-Exceptions,code snippet injection
797,5,Unhandled-Exceptions,code snippet injection
791,3,Unhandled-Exceptions,code snippet injection
785,3,Unhandled-Exceptions,code snippet injection
779,3,Unhandled-Exceptions,code snippet injection
774,2,Unhandled-Exceptions,code snippet injection
762,9,Unhandled-Exceptions,code snippet injection
751,8,Unhandled-Exceptions,code snippet injection
739,9,Unhandled-Exceptions,code snippet injection
733,3,Unhandled-Exceptions,code snippet injection
591,9,Unhandled-Exceptions,code snippet injection
583,5,Unhandled-Exceptions,code snippet injection
1698,2,Unhandled-Exceptions,code snippet injection
1686,6,Unhandled-Exceptions,code snippet injection
1669,8,Unhandled-Exceptions,code snippet injection
1642,5,Unhandled-Exceptions,code snippet injection
1628,3,Unhandled-Exceptions,code snippet injection
1593,3,Unhandled-Exceptions,code snippet injection
1575,3,Unhandled-Exceptions,code snippet injection
1562,3,Unhandled-Exceptions,code snippet injection
1547,5,Unhandled-Exceptions,code snippet injection
1531,5,Unhandled-Exceptions,code snippet injection
1508,5,Unhandled-Exceptions,code snippet injection
1493,5,Unhandled-Exceptions,code snippet injection
1473,3,Unhandled-Exceptions,code snippet injection
1456,5,Unhandled-Exceptions,code snippet injection
1435,9,Unhandled-Exceptions,code snippet injection
1422,3,Unhandled-Exceptions,code snippet injection
1407,8,Unhandled-Exceptions,code snippet injection
1386,2,Unhandled-Exceptions,code snippet injection
1366,3,Unhandled-Exceptions,code snippet injection
1347,3,Unhandled-Exceptions,code snippet injection
1334,3,Unhandled-Exceptions,code snippet injection
1323,3,Unhandled-Exceptions,code snippet injection
1308,6,Unhandled-Exceptions,code snippet injection
1296,3,Unhandled-Exceptions,code snippet injection
1278,8,Unhandled-Exceptions,code snippet injection
1261,9,Unhandled-Exceptions,code snippet injection
1240,9,Unhandled-Exceptions,code snippet injection
1222,9,Unhandled-Exceptions,code snippet injection
1208,6,Unhandled-Exceptions,code snippet injection
