loc,length,bug type,approach
104,9,Unhandled-Exceptions,code snippet injection
96,3,Unhandled-Exceptions,code snippet injection
88,3,Unhandled-Exceptions,code snippet injection
76,6,Unhandled-Exceptions,code snippet injection
66,3,Unhandled-Exceptions,code snippet injection
264,2,Unhandled-Exceptions,code snippet injection
257,3,Unhandled-Exceptions,code snippet injection
250,3,Unhandled-Exceptions,code snippet injection
235,5,Unhandled-Exceptions,code snippet injection
226,3,Unhandled-Exceptions,code snippet injection
215,3,Unhandled-Exceptions,code snippet injection
201,3,Unhandled-Exceptions,code snippet injection
193,2,Unhandled-Exceptions,code snippet injection
159,9,Unhandled-Exceptions,code snippet injection
133,8,Unhandled-Exceptions,code snippet injection
122,9,Unhandled-Exceptions,code snippet injection
56,3,Unhandled-Exceptions,code snippet injection
45,9,Unhandled-Exceptions,code snippet injection
38,5,Unhandled-Exceptions,code snippet injection
