loc,length,bug type,approach
574,9,Unhandled-Exceptions,code snippet injection
568,3,Unhandled-Exceptions,code snippet injection
449,3,Unhandled-Exceptions,code snippet injection
797,6,Unhandled-Exceptions,code snippet injection
788,3,Unhandled-Exceptions,code snippet injection
781,2,Unhandled-Exceptions,code snippet injection
738,3,Unhandled-Exceptions,code snippet injection
723,3,Unhandled-Exceptions,code snippet injection
607,5,Unhandled-Exceptions,code snippet injection
596,3,Unhandled-Exceptions,code snippet injection
517,3,Unhandled-Exceptions,code snippet injection
500,3,Unhandled-Exceptions,code snippet injection
491,2,Unhandled-Exceptions,code snippet injection
471,9,Unhandled-Exceptions,code snippet injection
459,8,Unhandled-Exceptions,code snippet injection
429,9,Unhandled-Exceptions,code snippet injection
423,3,Unhandled-Exceptions,code snippet injection
410,9,Unhandled-Exceptions,code snippet injection
397,5,Unhandled-Exceptions,code snippet injection
384,2,Unhandled-Exceptions,code snippet injection
367,6,Unhandled-Exceptions,code snippet injection
347,8,Unhandled-Exceptions,code snippet injection
337,5,Unhandled-Exceptions,code snippet injection
329,3,Unhandled-Exceptions,code snippet injection
320,3,Unhandled-Exceptions,code snippet injection
311,3,Unhandled-Exceptions,code snippet injection
303,3,Unhandled-Exceptions,code snippet injection
293,5,Unhandled-Exceptions,code snippet injection
283,5,Unhandled-Exceptions,code snippet injection
274,5,Unhandled-Exceptions,code snippet injection
265,5,Unhandled-Exceptions,code snippet injection
258,3,Unhandled-Exceptions,code snippet injection
249,5,Unhandled-Exceptions,code snippet injection
28,9,Unhandled-Exceptions,code snippet injection
20,3,Unhandled-Exceptions,code snippet injection
557,8,Unhandled-Exceptions,code snippet injection
546,2,Unhandled-Exceptions,code snippet injection
540,3,Unhandled-Exceptions,code snippet injection
528,3,Unhandled-Exceptions,code snippet injection
444,3,Unhandled-Exceptions,code snippet injection
239,3,Unhandled-Exceptions,code snippet injection
232,6,Unhandled-Exceptions,code snippet injection
228,3,Unhandled-Exceptions,code snippet injection
218,8,Unhandled-Exceptions,code snippet injection
207,9,Unhandled-Exceptions,code snippet injection
196,9,Unhandled-Exceptions,code snippet injection
