loc,length,bug type,approach
715,9,Unhandled-Exceptions,code snippet injection
269,3,Unhandled-Exceptions,code snippet injection
265,3,Unhandled-Exceptions,code snippet injection
258,6,Unhandled-Exceptions,code snippet injection
137,3,Unhandled-Exceptions,code snippet injection
134,2,Unhandled-Exceptions,code snippet injection
27,3,Unhandled-Exceptions,code snippet injection
1093,3,Unhandled-Exceptions,code snippet injection
1057,5,Unhandled-Exceptions,code snippet injection
1020,3,Unhandled-Exceptions,code snippet injection
999,3,Unhandled-Exceptions,code snippet injection
977,3,Unhandled-Exceptions,code snippet injection
964,2,Unhandled-Exceptions,code snippet injection
944,9,Unhandled-Exceptions,code snippet injection
911,8,Unhandled-Exceptions,code snippet injection
771,9,Unhandled-Exceptions,code snippet injection
664,3,Unhandled-Exceptions,code snippet injection
579,9,Unhandled-Exceptions,code snippet injection
549,5,Unhandled-Exceptions,code snippet injection
524,2,Unhandled-Exceptions,code snippet injection
499,6,Unhandled-Exceptions,code snippet injection
474,8,Unhandled-Exceptions,code snippet injection
453,5,Unhandled-Exceptions,code snippet injection
430,3,Unhandled-Exceptions,code snippet injection
419,3,Unhandled-Exceptions,code snippet injection
408,3,Unhandled-Exceptions,code snippet injection
390,3,Unhandled-Exceptions,code snippet injection
362,5,Unhandled-Exceptions,code snippet injection
334,5,Unhandled-Exceptions,code snippet injection
308,5,Unhandled-Exceptions,code snippet injection
249,5,Unhandled-Exceptions,code snippet injection
219,3,Unhandled-Exceptions,code snippet injection
199,5,Unhandled-Exceptions,code snippet injection
174,9,Unhandled-Exceptions,code snippet injection
155,3,Unhandled-Exceptions,code snippet injection
115,8,Unhandled-Exceptions,code snippet injection
85,2,Unhandled-Exceptions,code snippet injection
72,3,Unhandled-Exceptions,code snippet injection
59,3,Unhandled-Exceptions,code snippet injection
46,3,Unhandled-Exceptions,code snippet injection
20,3,Unhandled-Exceptions,code snippet injection
751,6,Unhandled-Exceptions,code snippet injection
746,3,Unhandled-Exceptions,code snippet injection
736,8,Unhandled-Exceptions,code snippet injection
726,9,Unhandled-Exceptions,code snippet injection
704,9,Unhandled-Exceptions,code snippet injection
690,9,Unhandled-Exceptions,code snippet injection
679,6,Unhandled-Exceptions,code snippet injection
