loc,length,bug type,approach
350,9,Unhandled-Exceptions,code snippet injection
253,3,Unhandled-Exceptions,code snippet injection
246,3,Unhandled-Exceptions,code snippet injection
236,6,Unhandled-Exceptions,code snippet injection
229,3,Unhandled-Exceptions,code snippet injection
199,2,Unhandled-Exceptions,code snippet injection
183,3,Unhandled-Exceptions,code snippet injection
172,3,Unhandled-Exceptions,code snippet injection
159,5,Unhandled-Exceptions,code snippet injection
147,3,Unhandled-Exceptions,code snippet injection
139,3,Unhandled-Exceptions,code snippet injection
131,3,Unhandled-Exceptions,code snippet injection
123,2,Unhandled-Exceptions,code snippet injection
109,9,Unhandled-Exceptions,code snippet injection
97,8,Unhandled-Exceptions,code snippet injection
83,9,Unhandled-Exceptions,code snippet injection
76,3,Unhandled-Exceptions,code snippet injection
39,9,Unhandled-Exceptions,code snippet injection
29,5,Unhandled-Exceptions,code snippet injection
220,2,Unhandled-Exceptions,code snippet injection
213,6,Unhandled-Exceptions,code snippet injection
204,8,Unhandled-Exceptions,code snippet injection
66,5,Unhandled-Exceptions,code snippet injection
61,3,Unhandled-Exceptions,code snippet injection
56,3,Unhandled-Exceptions,code snippet injection
52,3,Unhandled-Exceptions,code snippet injection
