loc,length,bug type,approach
50,9,Unhandled-Exceptions,code snippet injection
46,3,Unhandled-Exceptions,code snippet injection
42,3,Unhandled-Exceptions,code snippet injection
90,6,Unhandled-Exceptions,code snippet injection
38,3,Unhandled-Exceptions,code snippet injection
35,2,Unhandled-Exceptions,code snippet injection
31,3,Unhandled-Exceptions,code snippet injection
27,3,Unhandled-Exceptions,code snippet injection
21,5,Unhandled-Exceptions,code snippet injection
17,3,Unhandled-Exceptions,code snippet injection
