loc,length,bug type,approach
733,9,Unhandled-Exceptions,code snippet injection
729,3,Unhandled-Exceptions,code snippet injection
725,3,Unhandled-Exceptions,code snippet injection
569,6,Unhandled-Exceptions,code snippet injection
561,3,Unhandled-Exceptions,code snippet injection
1440,2,Unhandled-Exceptions,code snippet injection
1418,3,Unhandled-Exceptions,code snippet injection
1392,3,Unhandled-Exceptions,code snippet injection
1377,5,Unhandled-Exceptions,code snippet injection
1366,3,Unhandled-Exceptions,code snippet injection
1337,3,Unhandled-Exceptions,code snippet injection
1312,3,Unhandled-Exceptions,code snippet injection
1261,2,Unhandled-Exceptions,code snippet injection
1223,9,Unhandled-Exceptions,code snippet injection
1200,8,Unhandled-Exceptions,code snippet injection
1068,9,Unhandled-Exceptions,code snippet injection
1058,3,Unhandled-Exceptions,code snippet injection
1038,9,Unhandled-Exceptions,code snippet injection
1028,5,Unhandled-Exceptions,code snippet injection
1013,2,Unhandled-Exceptions,code snippet injection
997,6,Unhandled-Exceptions,code snippet injection
987,8,Unhandled-Exceptions,code snippet injection
976,5,Unhandled-Exceptions,code snippet injection
960,3,Unhandled-Exceptions,code snippet injection
935,3,Unhandled-Exceptions,code snippet injection
919,3,Unhandled-Exceptions,code snippet injection
904,3,Unhandled-Exceptions,code snippet injection
869,5,Unhandled-Exceptions,code snippet injection
848,5,Unhandled-Exceptions,code snippet injection
826,5,Unhandled-Exceptions,code snippet injection
807,5,Unhandled-Exceptions,code snippet injection
709,3,Unhandled-Exceptions,code snippet injection
694,5,Unhandled-Exceptions,code snippet injection
673,9,Unhandled-Exceptions,code snippet injection
660,3,Unhandled-Exceptions,code snippet injection
645,8,Unhandled-Exceptions,code snippet injection
636,2,Unhandled-Exceptions,code snippet injection
618,3,Unhandled-Exceptions,code snippet injection
604,3,Unhandled-Exceptions,code snippet injection
594,3,Unhandled-Exceptions,code snippet injection
584,3,Unhandled-Exceptions,code snippet injection
139,6,Unhandled-Exceptions,code snippet injection
1159,3,Unhandled-Exceptions,code snippet injection
1150,8,Unhandled-Exceptions,code snippet injection
1140,9,Unhandled-Exceptions,code snippet injection
773,9,Unhandled-Exceptions,code snippet injection
763,9,Unhandled-Exceptions,code snippet injection
754,6,Unhandled-Exceptions,code snippet injection
