loc,length,bug type,approach
37,9,Unhandled-Exceptions,code snippet injection
33,3,Unhandled-Exceptions,code snippet injection
201,3,Unhandled-Exceptions,code snippet injection
124,6,Unhandled-Exceptions,code snippet injection
115,3,Unhandled-Exceptions,code snippet injection
99,2,Unhandled-Exceptions,code snippet injection
91,3,Unhandled-Exceptions,code snippet injection
70,3,Unhandled-Exceptions,code snippet injection
51,5,Unhandled-Exceptions,code snippet injection
186,3,Unhandled-Exceptions,code snippet injection
182,3,Unhandled-Exceptions,code snippet injection
178,3,Unhandled-Exceptions,code snippet injection
175,2,Unhandled-Exceptions,code snippet injection
165,9,Unhandled-Exceptions,code snippet injection
156,8,Unhandled-Exceptions,code snippet injection
146,9,Unhandled-Exceptions,code snippet injection
141,3,Unhandled-Exceptions,code snippet injection
131,9,Unhandled-Exceptions,code snippet injection
