loc,length,bug type,approach
278,9,Unhandled-Exceptions,code snippet injection
274,3,Unhandled-Exceptions,code snippet injection
270,3,Unhandled-Exceptions,code snippet injection
263,6,Unhandled-Exceptions,code snippet injection
259,3,Unhandled-Exceptions,code snippet injection
256,2,Unhandled-Exceptions,code snippet injection
464,3,Unhandled-Exceptions,code snippet injection
456,3,Unhandled-Exceptions,code snippet injection
424,5,Unhandled-Exceptions,code snippet injection
412,3,Unhandled-Exceptions,code snippet injection
398,3,Unhandled-Exceptions,code snippet injection
388,3,Unhandled-Exceptions,code snippet injection
378,2,Unhandled-Exceptions,code snippet injection
360,9,Unhandled-Exceptions,code snippet injection
350,8,Unhandled-Exceptions,code snippet injection
71,9,Unhandled-Exceptions,code snippet injection
332,3,Unhandled-Exceptions,code snippet injection
321,9,Unhandled-Exceptions,code snippet injection
315,5,Unhandled-Exceptions,code snippet injection
312,2,Unhandled-Exceptions,code snippet injection
304,6,Unhandled-Exceptions,code snippet injection
295,8,Unhandled-Exceptions,code snippet injection
289,5,Unhandled-Exceptions,code snippet injection
82,3,Unhandled-Exceptions,code snippet injection
35,3,Unhandled-Exceptions,code snippet injection
27,3,Unhandled-Exceptions,code snippet injection
