loc,length,bug type,approach
682,9,Unhandled-Exceptions,code snippet injection
678,3,Unhandled-Exceptions,code snippet injection
607,3,Unhandled-Exceptions,code snippet injection
600,6,Unhandled-Exceptions,code snippet injection
484,3,Unhandled-Exceptions,code snippet injection
1177,2,Unhandled-Exceptions,code snippet injection
1167,3,Unhandled-Exceptions,code snippet injection
1161,3,Unhandled-Exceptions,code snippet injection
1153,5,Unhandled-Exceptions,code snippet injection
1143,3,Unhandled-Exceptions,code snippet injection
1138,3,Unhandled-Exceptions,code snippet injection
1131,3,Unhandled-Exceptions,code snippet injection
1108,2,Unhandled-Exceptions,code snippet injection
1078,9,Unhandled-Exceptions,code snippet injection
1051,8,Unhandled-Exceptions,code snippet injection
1017,9,Unhandled-Exceptions,code snippet injection
995,3,Unhandled-Exceptions,code snippet injection
969,9,Unhandled-Exceptions,code snippet injection
946,5,Unhandled-Exceptions,code snippet injection
932,2,Unhandled-Exceptions,code snippet injection
919,6,Unhandled-Exceptions,code snippet injection
898,8,Unhandled-Exceptions,code snippet injection
886,5,Unhandled-Exceptions,code snippet injection
876,3,Unhandled-Exceptions,code snippet injection
856,3,Unhandled-Exceptions,code snippet injection
845,3,Unhandled-Exceptions,code snippet injection
835,3,Unhandled-Exceptions,code snippet injection
762,5,Unhandled-Exceptions,code snippet injection
752,5,Unhandled-Exceptions,code snippet injection
742,5,Unhandled-Exceptions,code snippet injection
732,5,Unhandled-Exceptions,code snippet injection
725,3,Unhandled-Exceptions,code snippet injection
716,5,Unhandled-Exceptions,code snippet injection
698,9,Unhandled-Exceptions,code snippet injection
670,3,Unhandled-Exceptions,code snippet injection
657,8,Unhandled-Exceptions,code snippet injection
650,2,Unhandled-Exceptions,code snippet injection
643,3,Unhandled-Exceptions,code snippet injection
636,3,Unhandled-Exceptions,code snippet injection
629,3,Unhandled-Exceptions,code snippet injection
617,3,Unhandled-Exceptions,code snippet injection
554,6,Unhandled-Exceptions,code snippet injection
541,3,Unhandled-Exceptions,code snippet injection
513,8,Unhandled-Exceptions,code snippet injection
497,9,Unhandled-Exceptions,code snippet injection
28,9,Unhandled-Exceptions,code snippet injection
14,9,Unhandled-Exceptions,code snippet injection
813,6,Unhandled-Exceptions,code snippet injection
