loc,length,bug type,approach
468,9,Unhandled-Exceptions,code snippet injection
455,3,Unhandled-Exceptions,code snippet injection
442,3,Unhandled-Exceptions,code snippet injection
426,6,Unhandled-Exceptions,code snippet injection
413,3,Unhandled-Exceptions,code snippet injection
406,2,Unhandled-Exceptions,code snippet injection
365,3,Unhandled-Exceptions,code snippet injection
348,3,Unhandled-Exceptions,code snippet injection
281,5,Unhandled-Exceptions,code snippet injection
262,3,Unhandled-Exceptions,code snippet injection
228,3,Unhandled-Exceptions,code snippet injection
218,3,Unhandled-Exceptions,code snippet injection
210,2,Unhandled-Exceptions,code snippet injection
196,9,Unhandled-Exceptions,code snippet injection
184,8,Unhandled-Exceptions,code snippet injection
164,9,Unhandled-Exceptions,code snippet injection
160,3,Unhandled-Exceptions,code snippet injection
