loc,length,bug type,approach
78,2,Unchecked-Send,code snippet injection
63,2,Unchecked-Send,code snippet injection
60,2,Unchecked-Send,code snippet injection
262,2,Unchecked-Send,code snippet injection
257,2,Unchecked-Send,code snippet injection
251,2,Unchecked-Send,code snippet injection
240,2,Unchecked-Send,code snippet injection
233,2,Unchecked-Send,code snippet injection
180,2,Unchecked-Send,code snippet injection
175,2,Unchecked-Send,code snippet injection
167,2,Unchecked-Send,code snippet injection
162,2,Unchecked-Send,code snippet injection
153,2,Unchecked-Send,code snippet injection
146,2,Unchecked-Send,code snippet injection
138,2,Unchecked-Send,code snippet injection
133,2,Unchecked-Send,code snippet injection
127,2,Unchecked-Send,code snippet injection
104,2,Unchecked-Send,code snippet injection
96,2,Unchecked-Send,code snippet injection
85,2,Unchecked-Send,code snippet injection
70,2,Unchecked-Send,code snippet injection
57,2,Unchecked-Send,code snippet injection
54,2,Unchecked-Send,code snippet injection
51,2,Unchecked-Send,code snippet injection
48,2,Unchecked-Send,code snippet injection
45,2,Unchecked-Send,code snippet injection
42,2,Unchecked-Send,code snippet injection
205,2,Unchecked-Send,code snippet injection
202,2,Unchecked-Send,code snippet injection
199,2,Unchecked-Send,code snippet injection
196,2,Unchecked-Send,code snippet injection
193,2,Unchecked-Send,code snippet injection
