loc,length,bug type,approach
83,2,Unchecked-Send,code snippet injection
80,2,Unchecked-Send,code snippet injection
77,2,Unchecked-Send,code snippet injection
74,2,Unchecked-Send,code snippet injection
71,2,Unchecked-Send,code snippet injection
68,2,Unchecked-Send,code snippet injection
65,2,Unchecked-Send,code snippet injection
62,2,Unchecked-Send,code snippet injection
260,2,Unchecked-Send,code snippet injection
254,2,Unchecked-Send,code snippet injection
248,2,Unchecked-Send,code snippet injection
231,2,Unchecked-Send,code snippet injection
219,2,Unchecked-Send,code snippet injection
173,2,Unchecked-Send,code snippet injection
152,2,Unchecked-Send,code snippet injection
145,2,Unchecked-Send,code snippet injection
138,2,Unchecked-Send,code snippet injection
121,2,Unchecked-Send,code snippet injection
110,2,Unchecked-Send,code snippet injection
104,2,Unchecked-Send,code snippet injection
98,2,Unchecked-Send,code snippet injection
92,2,Unchecked-Send,code snippet injection
239,2,Unchecked-Send,code snippet injection
236,2,Unchecked-Send,code snippet injection
43,2,Unchecked-Send,code snippet injection
40,2,Unchecked-Send,code snippet injection
37,2,Unchecked-Send,code snippet injection
34,2,Unchecked-Send,code snippet injection
31,2,Unchecked-Send,code snippet injection
28,2,Unchecked-Send,code snippet injection
25,2,Unchecked-Send,code snippet injection
22,2,Unchecked-Send,code snippet injection
