loc,length,bug type,approach
147,2,Unchecked-Send,code snippet injection
144,2,Unchecked-Send,code snippet injection
141,2,Unchecked-Send,code snippet injection
138,2,Unchecked-Send,code snippet injection
135,2,Unchecked-Send,code snippet injection
132,2,Unchecked-Send,code snippet injection
389,2,Unchecked-Send,code snippet injection
381,2,Unchecked-Send,code snippet injection
375,2,Unchecked-Send,code snippet injection
363,2,Unchecked-Send,code snippet injection
349,2,Unchecked-Send,code snippet injection
315,2,Unchecked-Send,code snippet injection
309,2,Unchecked-Send,code snippet injection
84,2,Unchecked-Send,code snippet injection
65,2,Unchecked-Send,code snippet injection
49,2,Unchecked-Send,code snippet injection
43,2,Unchecked-Send,code snippet injection
128,2,Unchecked-Send,code snippet injection
125,2,Unchecked-Send,code snippet injection
122,2,Unchecked-Send,code snippet injection
119,2,Unchecked-Send,code snippet injection
115,2,Unchecked-Send,code snippet injection
112,2,Unchecked-Send,code snippet injection
109,2,Unchecked-Send,code snippet injection
106,2,Unchecked-Send,code snippet injection
102,2,Unchecked-Send,code snippet injection
17,2,Unchecked-Send,code snippet injection
13,2,Unchecked-Send,code snippet injection
10,2,Unchecked-Send,code snippet injection
