loc,length,bug type,approach
579,2,Unchecked-Send,code snippet injection
329,2,Unchecked-Send,code snippet injection
254,2,Unchecked-Send,code snippet injection
250,2,Unchecked-Send,code snippet injection
247,2,Unchecked-Send,code snippet injection
216,2,Unchecked-Send,code snippet injection
213,2,Unchecked-Send,code snippet injection
166,2,Unchecked-Send,code snippet injection
163,2,Unchecked-Send,code snippet injection
135,2,Unchecked-Send,code snippet injection
132,2,Unchecked-Send,code snippet injection
112,2,Unchecked-Send,code snippet injection
63,2,Unchecked-Send,code snippet injection
9,2,Unchecked-Send,code snippet injection
659,2,Unchecked-Send,code snippet injection
654,2,Unchecked-Send,code snippet injection
642,2,Unchecked-Send,code snippet injection
628,2,Unchecked-Send,code snippet injection
623,2,Unchecked-Send,code snippet injection
618,2,Unchecked-Send,code snippet injection
611,2,Unchecked-Send,code snippet injection
603,2,Unchecked-Send,code snippet injection
595,2,Unchecked-Send,code snippet injection
570,2,Unchecked-Send,code snippet injection
565,2,Unchecked-Send,code snippet injection
553,2,Unchecked-Send,code snippet injection
541,2,Unchecked-Send,code snippet injection
529,2,Unchecked-Send,code snippet injection
518,2,Unchecked-Send,code snippet injection
513,2,Unchecked-Send,code snippet injection
502,2,Unchecked-Send,code snippet injection
494,2,Unchecked-Send,code snippet injection
