loc,length,bug type,approach
12,2,Unchecked-Send,code snippet injection
231,2,Unchecked-Send,code snippet injection
225,2,Unchecked-Send,code snippet injection
219,2,Unchecked-Send,code snippet injection
213,2,Unchecked-Send,code snippet injection
207,2,Unchecked-Send,code snippet injection
196,2,Unchecked-Send,code snippet injection
190,2,Unchecked-Send,code snippet injection
184,2,Unchecked-Send,code snippet injection
178,2,Unchecked-Send,code snippet injection
172,2,Unchecked-Send,code snippet injection
166,2,Unchecked-Send,code snippet injection
154,2,Unchecked-Send,code snippet injection
147,2,Unchecked-Send,code snippet injection
116,2,Unchecked-Send,code snippet injection
109,2,Unchecked-Send,code snippet injection
56,2,Unchecked-Send,code snippet injection
45,2,Unchecked-Send,code snippet injection
35,2,Unchecked-Send,code snippet injection
98,2,Unchecked-Send,code snippet injection
95,2,Unchecked-Send,code snippet injection
92,2,Unchecked-Send,code snippet injection
88,2,Unchecked-Send,code snippet injection
85,2,Unchecked-Send,code snippet injection
81,2,Unchecked-Send,code snippet injection
78,2,Unchecked-Send,code snippet injection
74,2,Unchecked-Send,code snippet injection
70,2,Unchecked-Send,code snippet injection
65,2,Unchecked-Send,code snippet injection
8,2,Unchecked-Send,code snippet injection
5,2,Unchecked-Send,code snippet injection
